percent,450nm,475nm,515nm,550nm,555nm,600nm,640nm,690nm,group,species
12,0.0086300000548362,0.0079969996586442,0.0064070001244544,0.0055869999341666,0.0056839999742805,0.006266999989748,0.0059989998117089,0.0063069998286664,0,SP012-ORA2
12,0.0086300000548362,0.0079969996586442,0.0064070001244544,0.0055869999341666,0.0056839999742805,0.006266999989748,0.0059989998117089,0.0063069998286664,0,SP012-ORA2
12,0.0086300000548362,0.0079969996586442,0.0064070001244544,0.0055869999341666,0.0056839999742805,0.006266999989748,0.0059989998117089,0.0063069998286664,0,SP012-ORA2
12,0.0086300000548362,0.0079969996586442,0.0064070001244544,0.0055869999341666,0.0056839999742805,0.006266999989748,0.0059989998117089,0.0063069998286664,0,SP012-ORA2
12,0.0086300000548362,0.0079969996586442,0.0064070001244544,0.0055869999341666,0.0056839999742805,0.006266999989748,0.0059989998117089,0.0063069998286664,0,SP012-ORA2
12,0.0086300000548362,0.0079969996586442,0.0064070001244544,0.0055869999341666,0.0056839999742805,0.006266999989748,0.0059989998117089,0.0063069998286664,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
14,0.004226999823004,0.0040199998766183,0.0026239999569952,0.0020490000024437,0.0022390000522136,0.0032810000702738,0.0033219999168068,0.0036530001088976,0,SP012-ORA2
